2.983000000000000000e+04,3.009647369384765625e+02,1.800000000000000000e+01,1.672026316324869910e+01
2.995700000000000000e+04,4.461806505918502808e+02,3.700000000000000000e+01,1.205893650248244064e+01
3.151700000000000000e+04,2.089551568031311035e+02,1.700000000000000000e+01,1.229147981194888928e+01
3.220200000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.309700000000000000e+04,4.503558576107025146e+01,1.000000000000000000e+00,4.503558576107025146e+01
3.311700000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.313000000000000000e+04,9.787969589233398438e+01,5.000000000000000000e+00,1.957593917846679688e+01
3.356600000000000000e+04,1.133187055587768555e+02,2.500000000000000000e+01,4.532748222351074219e+00
3.453400000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.468300000000000000e+04,2.409084171056747437e+02,2.200000000000000000e+01,1.095038259571248851e+01
3.549900000000000000e+04,2.275999367237091064e+02,2.900000000000000000e+01,7.848273680127900498e+00
3.552700000000000000e+04,3.853135374188423157e+03,2.660000000000000000e+02,1.448547133153542532e+01
3.563400000000000000e+04,5.105720162391662598e+01,2.000000000000000000e+00,2.552860081195831299e+01
3.607100000000000000e+04,3.721173316240310669e+02,4.100000000000000000e+01,9.076032478634903811e+00
3.647300000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.707800000000000000e+04,1.074592471122741699e+02,8.000000000000000000e+00,1.343240588903427124e+01
3.713900000000000000e+04,1.196705043315887451e+02,1.300000000000000000e+01,9.205423410122211436e+00
3.720000000000000000e+04,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
3.721100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.722000000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.722400000000000000e+04,5.174558848142623901e+02,3.500000000000000000e+01,1.478445385183606753e+01
3.722800000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.723000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.725100000000000000e+04,1.454244628548622131e+03,1.120000000000000000e+02,1.298432704061269760e+01
3.725300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.728600000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.773700000000000000e+04,4.897234439849853516e+01,7.000000000000000000e+00,6.996049199785504769e+00
3.806100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.861300000000000000e+04,1.051806837320327759e+02,1.500000000000000000e+01,7.012045582135518096e+00
3.863000000000000000e+04,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.864600000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.875700000000000000e+04,1.677211523056030273e+01,8.000000000000000000e+00,2.096514403820037842e+00
3.885200000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.894700000000000000e+04,1.867085099220275879e+01,1.400000000000000000e+01,1.333632213728768390e+00
3.921200000000000000e+04,5.672368794679641724e+02,4.100000000000000000e+01,1.383504584068205290e+01
3.929200000000000000e+04,1.078136265277862549e+01,6.000000000000000000e+00,1.796893775463104248e+00
3.995400000000000000e+04,9.845815002918243408e+01,3.100000000000000000e+01,3.176069355780078318e+00
3.997500000000000000e+04,1.455618238449096680e+03,1.120000000000000000e+02,1.299659141472407775e+01
3.998500000000000000e+04,6.595401167869567871e+01,5.000000000000000000e+00,1.319080233573913574e+01
4.001700000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.002400000000000000e+04,6.588674187660217285e+01,2.000000000000000000e+00,3.294337093830108643e+01
4.009200000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.010200000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.010600000000000000e+04,2.219450771808624268e+01,4.000000000000000000e+00,5.548626929521560669e+00
4.010700000000000000e+04,1.192908167839050293e+02,1.500000000000000000e+01,7.952721118927001953e+00
4.013000000000000000e+04,1.460401961207389832e+03,1.160000000000000000e+02,1.258967207937405064e+01
4.016300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.024900000000000000e+04,3.376186490058898926e+01,1.200000000000000000e+01,2.813488741715749253e+00
4.030500000000000000e+04,9.393738210201263428e+01,5.000000000000000000e+00,1.878747642040252686e+01
4.038300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.061500000000000000e+04,5.172442495822906494e+01,7.000000000000000000e+00,7.389203565461294865e+00
4.123800000000000000e+04,3.076198279857635498e+02,1.100000000000000000e+01,2.796543890779668473e+01
4.128500000000000000e+04,5.065718680620193481e+02,4.400000000000000000e+01,1.151299700140953064e+01
4.129200000000000000e+04,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
4.131900000000000000e+04,1.374929040670394897e+02,1.200000000000000000e+01,1.145774200558662415e+01
4.132500000000000000e+04,2.068037390708923340e+01,1.600000000000000000e+01,1.292523369193077087e+00
4.133100000000000000e+04,1.403755664825439453e+02,9.000000000000000000e+00,1.559728516472710425e+01
4.134900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.135300000000000000e+04,3.434447616338729858e+02,4.100000000000000000e+01,8.376701503265195470e+00
4.135900000000000000e+04,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.141000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.141800000000000000e+04,2.125472664833068848e+02,2.200000000000000000e+01,9.661239385604858398e+00
4.144800000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.150000000000000000e+04,4.832707643508911133e+01,3.000000000000000000e+00,1.610902547836303711e+01
4.157900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.191600000000000000e+04,5.544087886810302734e+01,5.000000000000000000e+00,1.108817577362060547e+01
4.198400000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.199700000000000000e+04,2.564560890197753906e+02,1.300000000000000000e+01,1.972739146305964653e+01
4.205100000000000000e+04,8.558271527290344238e+02,8.800000000000000000e+01,9.725308553739028028e+00
4.235000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.236300000000000000e+04,6.544630527496337891e+01,3.000000000000000000e+00,2.181543509165446082e+01
4.239700000000000000e+04,5.688420265913009644e+02,6.400000000000000000e+01,8.888156665489077568e+00
4.241200000000000000e+04,6.726893335580825806e+02,7.900000000000000000e+01,8.515054855165601566e+00
4.241900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.242900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.243700000000000000e+04,6.088767111301422119e+02,3.900000000000000000e+01,1.561222336231133845e+01
4.244800000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.245000000000000000e+04,1.477635681629180908e+02,2.600000000000000000e+01,5.683214160112234126e+00
4.246000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.248200000000000000e+04,9.826136827468872070e+01,9.000000000000000000e+00,1.091792980829874615e+01
4.251100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.252700000000000000e+04,4.809974730014801025e+01,5.000000000000000000e+00,9.619949460029602051e+00
4.254300000000000000e+04,1.758955210447311401e+02,6.000000000000000000e+00,2.931592017412185669e+01
4.257300000000000000e+04,2.229800820350646973e+02,1.900000000000000000e+01,1.173579379131919431e+01
4.260700000000000000e+04,2.183754473924636841e+02,1.600000000000000000e+01,1.364846546202898026e+01
4.272100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.276200000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.277500000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.279400000000000000e+04,2.044054797291755676e+03,1.540000000000000000e+02,1.327308309929711427e+01
4.284500000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.289900000000000000e+04,2.758357048034667969e+02,2.700000000000000000e+01,1.021613721494321503e+01
4.293500000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.297300000000000000e+04,5.454962015151977539e+02,5.000000000000000000e+01,1.090992403030395508e+01
4.301000000000000000e+04,2.905891835689544678e+02,3.500000000000000000e+01,8.302548101970128158e+00
4.330400000000000000e+04,3.430921614170074463e+02,3.200000000000000000e+01,1.072163004428148270e+01
4.331000000000000000e+04,2.988731861114501953e+01,4.000000000000000000e+00,7.471829652786254883e+00
4.334400000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.334900000000000000e+04,4.615140616893768311e+02,4.500000000000000000e+01,1.025586803754170795e+01
4.336200000000000000e+04,1.791260778903961182e+02,1.600000000000000000e+01,1.119537986814975739e+01
4.337900000000000000e+04,1.921270966529846191e+02,1.100000000000000000e+01,1.746609969572587318e+01
4.338100000000000000e+04,6.391447782516479492e+00,1.100000000000000000e+01,5.810407075014981659e-01
4.339600000000000000e+04,3.895710229873657227e+02,3.700000000000000000e+01,1.052894656722610023e+01
4.340600000000000000e+04,7.164096742868423462e+02,1.130000000000000000e+02,6.339908622007454753e+00
4.340800000000000000e+04,7.118970513343811035e+02,9.400000000000000000e+01,7.573372886535969073e+00
4.341500000000000000e+04,9.937677979469299316e+01,6.000000000000000000e+00,1.656279663244883338e+01
4.342500000000000000e+04,1.677416831254959106e+02,2.500000000000000000e+01,6.709667325019836426e+00
4.344200000000000000e+04,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00
4.344500000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.344600000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.345200000000000000e+04,6.187528431415557861e+02,6.100000000000000000e+01,1.014348923182878259e+01
4.345400000000000000e+04,1.447724550962448120e+02,1.700000000000000000e+01,8.516026770367341570e+00
4.345600000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.346100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.346500000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.347500000000000000e+04,1.568072226643562317e+03,1.300000000000000000e+02,1.206209405110432620e+01
4.348500000000000000e+04,2.241328269243240356e+02,2.700000000000000000e+01,8.301215812012001649e+00
4.349500000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.350300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.350500000000000000e+04,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00
4.352500000000000000e+04,4.911569356918334961e+01,4.000000000000000000e+00,1.227892339229583740e+01
4.355600000000000000e+04,2.326661199331283569e+02,4.800000000000000000e+01,4.847210831940174103e+00
4.356300000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.358400000000000000e+04,1.163471555709838867e+03,8.600000000000000000e+01,1.352873901988184713e+01
4.366300000000000000e+04,1.931527870893478394e+03,1.750000000000000000e+02,1.103730211939130434e+01
4.369700000000000000e+04,1.245280802249908447e+02,5.000000000000000000e+00,2.490561604499816895e+01
